UMAP1,UMAP2
-0.36506617,8.74952
0.24665745,0.32872966
-0.78035,2.9310803
-1.192439,14.714809
1.0196531,2.949383
-1.2865949,12.988419
-0.5687621,10.081222
-0.92799246,9.929337
0.5943158,2.0343273
-1.0649046,13.246365
-1.2598027,6.091833
15.482923,0.81048876
1.0075619,2.6882243
-0.8151219,11.505881
0.25480404,3.2438006
-1.207886,14.723055
1.1814283,5.7565904
0.073195264,1.0573989
0.19043356,0.5049176
-1.0841442,13.372156
-0.88510394,11.020277
0.59967065,6.6035233
1.1268028,4.409166
-0.6033061,9.987587
-1.2327223,5.3448477
-0.979692,11.504055
-0.68175346,9.45518
0.83323634,6.022789
0.57678497,7.5635304
0.39001834,0.40113384
1.252824,4.2243285
0.26393342,1.5503292
0.26338387,2.9557636
-1.3634813,4.9954305
0.22320414,0.08921813
-0.6087201,9.113226
-0.71642154,2.9091687
-1.1187488,6.2112308
1.1683992,5.177621
-0.8565229,3.7240083
1.1417065,2.9899502
0.066104285,8.232435
-1.4446851,5.219514
0.13610119,0.59645396
0.20062776,1.3303418
1.4476312,2.7410192
0.93265766,4.508725
-1.35812,5.337616
15.167382,0.64040923
-0.17522019,1.4373707
-1.0016199,5.2449517
-0.7588723,10.632713
1.1276305,3.1465228
0.6671216,2.0759304
-1.0338253,9.641097
-0.039973915,7.9406004
-0.27212495,-1.8649353
-1.4594985,5.264336
14.419114,0.3304098
-1.0966902,13.189588
-1.2348533,14.867376
-0.02968074,1.0889379
-0.34467402,5.349461
-0.9353538,11.392556
-0.79176885,10.553759
1.2608346,3.601555
0.88462317,3.216832
0.24290067,7.215472
0.18000434,6.9596467
-0.80175126,7.4479384
-0.77323174,3.8105147
-0.8943669,2.9628804
0.29434294,1.617505
0.81370074,3.1575463
0.07067018,0.5887324
-1.0187379,5.2432623
0.29472345,0.9095175
-0.074483365,1.5059297
-0.9852604,13.185084
-0.9864161,11.762394
0.36695623,5.938135
1.2784555,4.910497
0.3354721,5.6810765
0.9907617,4.5416555
-0.8635577,12.889618
1.0701777,1.2562381
-0.25902537,6.6988897
-0.6615367,4.742033
14.097232,0.10868512
-0.6743568,6.8593845
0.18442002,8.16438
0.07147891,7.101911
1.8201025,2.013829
-1.056998,11.741349
-1.2284203,14.833444
-0.8973321,11.059827
0.30259228,0.4632813
0.5827022,1.3011769
0.056858476,0.7964774
-1.2636408,5.512873
-0.60460526,2.3380926
0.59400696,0.72967136
-1.2260753,14.741636
-0.5542256,4.965672
1.3476743,4.6975975
-0.28754845,-1.9831873
0.96306664,2.8368082
-0.80059737,10.612335
0.9382706,4.9469557
-0.24378699,1.5148839
-1.2293131,14.769467
-0.91124946,11.73791
1.6446738,3.1222324
-1.0374435,12.117421
0.1780302,7.9269857
-0.6568907,5.231426
-0.79048824,10.554502
-1.2276922,5.6222725
0.7867883,2.7751222
-1.0983821,5.5396094
-1.3282692,5.5240717
-0.042731628,8.010842
-1.1095935,11.581394
-0.06502966,8.262419
-0.11429067,6.8037553
0.2619986,0.6859727
-0.41658416,9.46091
-1.4470813,5.0571604
0.93698215,5.2874513
0.3115451,7.364576
-1.1267303,12.163145
1.27462,1.8484195
-1.1964021,14.733874
-0.98571897,6.1821423
3.6412458,1.6176604
-1.1227443,12.195925
-0.03773418,-1.1801429
-1.4426763,4.935345
1.3378283,4.94509
1.495553,4.7132506
0.22702178,2.3364444
-1.4673434,5.0247045
3.6590748,1.6410577
0.657934,6.4929376
2.1058476,2.2070749
1.1581907,1.7899523
0.12090087,7.9832253
0.30690733,0.9305086
-1.4367343,4.8466644
0.25729224,0.45116282
1.1679544,1.9907182
-0.582645,4.2969236
0.5403416,0.5586207
-0.061834764,6.676414
-1.1755589,5.6407976
14.143117,0.15175982
-1.4939024,5.433287
-0.7018848,2.8362584
-0.6908935,9.773373
-1.0840852,12.763726
-1.5192088,5.0329304
-0.7312945,3.2719042
0.3247159,0.29095718
-0.25107372,7.838575
-1.105921,12.545073
-0.3399106,5.8244658
-1.0620003,12.6926565
-1.0167711,3.4405715
0.11354995,8.035881
0.08681861,7.784502
-0.31370044,8.509082
-0.074608825,1.8349442
-0.25399876,7.930156
0.03293529,0.81706357
0.047075447,0.7830453
-0.47492144,5.8951397
-0.8598025,3.0210912
14.193244,0.1849668
0.64272696,0.64365757
-1.3437755,5.0910563
-0.24144179,-1.8214933
-1.5345118,5.163762
0.35000187,2.2498028
-1.0338194,12.033748
-1.0161068,11.558886
0.8732708,1.9135832
-0.2830931,8.962085
-0.14001329,7.6499896
-0.4997896,2.556674
0.6276777,2.9876304
-0.36960497,9.001138
-1.21525,4.5609074
-1.2546663,14.710266
0.7971835,3.068208
0.10187019,1.1628379
-0.600831,9.497083
-1.1909524,5.2870383
-1.2347918,12.127576
-1.0581834,12.31755
-1.2166766,5.3363943
-1.0099213,12.816463
1.0233217,3.2390983
0.54825604,1.0858334
-0.87499774,6.499098
-0.43830398,6.9664164
-0.40318748,8.442907
-0.4972507,9.585699
-0.10414393,6.8382277
0.25536934,7.983002
-0.6260606,2.752782
-0.71191394,9.67714
0.46860266,1.8742464
-1.5111959,5.0234003
-1.2576482,5.6590486
-0.646636,9.652726
0.15927395,1.198468
-1.270787,5.2155385
0.31526247,8.012384
15.38583,0.7843497
-1.350624,4.933622
-0.89063257,5.967074
-0.44641322,9.575813
1.5117201,4.454941
-0.6468831,2.657117
-0.20461017,1.7106984
-0.5812545,8.301423
-0.93506795,11.891436
1.201369,2.678882
-0.9949001,12.210254
-1.3780912,5.166042
-1.0411533,6.686334
0.42073312,6.618038
-0.64479256,10.0589905
1.2877169,5.120193
0.4132499,0.5140475
-0.72354597,2.6081567
2.115666,2.5226147
-1.2632079,5.9836884
0.2646518,7.170776
1.3688177,2.6046228
0.3352381,2.3967347
-0.32822016,3.6207058
0.32957825,4.0901413
-0.19677916,-1.7164268
-0.17401752,-1.7357135
