UMAP1,UMAP2
-1.4699045,4.158946
-1.7866355,5.8979144
-0.6911092,7.202207
13.088102,-1.19817
13.431609,-0.77147186
0.029321227,2.252702
12.594982,-1.5651772
-1.6076895,4.390317
-1.7303824,4.233413
-0.6480268,6.5354633
-0.84059364,8.259252
-0.95148504,8.225145
-1.3941402,4.5536957
-1.2064171,5.4194055
-0.6861108,7.183658
0.3354263,2.0003016
12.676216,-0.9266895
12.2686825,-1.2874241
-0.96263933,6.3362556
-1.1157886,5.347983
12.795379,-0.7408696
-1.1754925,4.984973
-1.6667098,5.144112
-1.5788404,4.20878
-0.74791616,7.6472263
-1.0146506,5.569086
-1.2696844,5.85846
14.484077,-1.0291414
-1.0865443,6.892061
-1.7056643,5.976282
-0.75230366,6.8559265
-1.0502772,6.7806883
0.32719266,2.0864239
-0.90669435,7.9606485
-0.23442933,2.4808502
-1.0311012,7.7574415
12.900968,-0.45111793
0.35300937,1.6967974
-0.95620024,5.484512
-0.97612387,5.582454
13.545451,-1.4055868
12.198223,-1.1397591
-1.0551991,6.734997
-1.1959052,5.1626787
14.086801,-0.5511933
11.973404,-1.4650997
-1.370435,6.7450333
-1.1622094,5.81023
-0.9750755,8.297249
13.337958,-1.2025619
0.25605416,2.1108677
-1.5354162,5.6117163
12.984659,-0.8952285
-1.6635503,5.5812335
12.010749,-1.4676358
-1.3502824,5.9603033
-0.996574,6.966245
13.319756,-0.8010136
-0.9589359,8.348678
12.630704,-1.2470545
-1.2475808,6.693135
-0.504166,6.981173
-1.2299446,5.5041957
-0.9606527,6.766891
-0.95542,6.249664
-1.5519475,4.1692915
-0.83671033,6.725218
-0.7106114,6.4836392
12.375935,-1.4719983
-0.8541036,6.5844045
-0.7621876,7.9704466
-1.2433355,6.6397614
-1.4041734,7.4193206
14.370715,-0.9388141
13.566368,-0.9438597
14.339238,-0.7640812
-1.4609824,5.431347
-1.1798798,4.7683935
13.562891,-1.222613
14.509631,-1.4167211
-1.0637633,6.903544
-0.1205338,1.8578677
-0.961344,8.3400345
-0.8968799,5.9455614
-1.4127003,6.5803394
-0.5413442,6.5212765
11.97825,-1.4881088
-1.0293903,5.9013333
-1.0824263,7.2466507
0.33400717,1.9156195
-0.18743755,2.3356967
-1.2575839,5.384484
14.802747,-1.2373703
13.858804,-0.8927422
13.934019,-1.0966271
-1.3028809,5.722542
-0.72326857,6.0919557
-1.2226702,4.5418954
-0.5568455,7.049981
14.001824,-1.0296216
-0.736574,7.458464
0.16332713,1.9540927
14.16696,-1.1986079
-1.2650328,5.1571784
-1.3999709,6.1853194
-0.06562365,2.071457
12.210446,-1.3390459
-1.6618592,6.5111012
-0.90643924,7.4114103
0.4199625,1.5958542
-1.0746578,7.4544845
-1.7517627,4.662672
-0.8684054,7.098556
-1.2497067,4.730887
0.17564727,1.5714681
-1.3096648,5.958834
-1.5683017,4.9641786
-0.85472924,7.3432364
-0.027433917,2.6080835
-1.0553297,6.5091205
12.376899,-1.1406571
-0.6076864,6.949577
-0.82626265,7.357061
13.223582,-0.67886364
-0.484987,7.1767187
14.6433115,-0.8991717
-0.8078376,7.3559904
-1.3181585,6.890201
12.110209,-1.4602029
-0.66957706,6.4723587
-1.149977,5.6697283
-1.3573791,4.2826014
-0.9139119,5.721223
-1.309181,4.5717363
-1.042537,7.494682
11.902239,-1.5047398
-0.94649464,7.1570916
-0.75385666,5.5498223
-1.0174176,5.662294
-1.3598195,4.4936156
14.373771,-0.8040283
13.788242,-1.070666
-1.1529053,4.713129
-1.304302,5.694756
-2.051097,5.877336
-0.7205193,6.3593235
-1.5011034,4.077884
-0.83688116,7.975148
-0.47966298,6.9346128
-0.988506,7.3265896
-1.326282,6.14175
-1.5406896,6.771423
-1.6909653,6.471912
-0.6820551,6.3146825
-1.613366,6.511492
-1.3268794,4.4991283
11.996943,-1.5298936
-1.4245573,5.9353027
13.065172,-0.37752956
-1.0131328,8.088832
-1.0808258,5.872161
-0.87620294,6.4244614
14.47803,-1.1032795
0.34403002,2.358737
0.17185882,1.830268
14.5942135,-0.95064014
-0.7205388,6.043213
-2.1299117,6.093683
-0.68021554,8.115666
-1.8563914,4.7714825
-0.9009314,8.391591
-1.2261406,7.36797
-0.7392849,7.719031
-1.1178597,8.469215
-0.93792814,6.164714
-0.8729785,7.0158677
-1.6800338,6.557854
-1.1660025,6.472268
-2.1042216,6.065226
-1.123601,3.3717453
-1.5687702,5.453451
-0.21672167,1.9823482
-0.41932657,7.2431383
-0.69587183,6.054268
-0.84873,5.9780474
13.2145815,-0.49065697
-0.4271896,2.4147902
0.3762023,2.1850243
-1.3787458,6.864671
-1.0604079,5.804871
-1.235138,3.418482
13.235509,-0.24901669
-1.5426264,7.484265
0.2726316,2.2334912
14.397495,-0.56312436
13.000582,-0.6526647
14.228089,-0.93360233
-1.5532049,6.7115855
-0.020676047,1.6616359
