UMAP1,UMAP2
4.376001,-1.1456097
6.253926,-0.7106338
6.77079,-0.7507505
-8.813131,4.463421
-8.747705,4.0386744
-8.758169,4.7957754
-7.722054,3.7884429
6.0764036,-0.55478436
-7.710387,4.014879
-8.435108,4.532038
5.1571755,-0.8822498
5.4611206,-0.6096524
-7.968971,4.2217145
-3.0201092,2.1481137
-3.4940257,2.6328819
6.070801,-0.6868543
-3.3388412,2.4764082
-8.429923,4.279432
-7.65045,3.9372978
-6.1108146,3.2972429
-8.315025,4.4475827
-7.746672,4.200476
-7.9910793,4.225953
4.329355,-1.155571
6.4525847,-0.4407302
-8.02697,4.3430004
-6.6274962,3.6074274
5.384247,-0.075523265
-9.819406,4.8330317
-3.2834382,2.071106
-3.0433595,2.1017985
-6.671117,4.1336784
6.408762,-0.47601116
-7.3087244,3.8018007
-8.141604,3.8388152
6.312148,-0.7335647
6.195519,-0.44176668
5.7269607,-0.9372414
-2.6988413,2.2851787
4.226558,-1.1992534
6.2222366,-0.88999164
-8.581626,4.95599
5.883458,-1.1391432
-7.658323,4.1894407
-2.8239155,2.2286098
-7.5046935,3.6975398
-7.898948,5.1036386
-8.183324,3.9994304
-9.34944,4.798549
-7.3027096,3.9291925
-7.2436795,4.3297863
6.378728,-0.7234815
4.5373755,-1.1080036
-8.588417,3.7145388
5.62388,0.2795169
5.9068894,0.04802916
-3.7375894,2.6670496
-3.5221844,2.5501294
-8.541886,4.753397
4.7630615,-0.93205494
-7.467515,4.288149
-8.852998,3.9338055
-8.704244,4.070348
-8.851979,4.734584
6.5896816,-0.525697
-7.9878063,4.018461
-8.584631,4.420869
-8.962201,4.1059275
-3.5922813,2.5088131
4.2564144,-0.8537087
-9.182361,5.050866
-6.2614293,3.5141842
-2.8246562,1.9901195
-8.891795,4.4566092
-3.0250742,2.3149602
-8.316676,4.4091825
-8.519185,4.061053
-8.46349,4.599933
-5.9526267,3.1248188
-8.901955,4.379902
-8.30624,4.283237
-6.5463157,3.3168535
-7.9648004,4.246053
-9.481409,4.776328
-6.308789,3.3877847
-7.9951057,4.0088673
6.249052,-0.7972931
6.5797353,-0.70133495
-9.259825,4.7172666
-8.705143,4.6482406
-8.624655,4.374511
6.5085053,-0.40612558
4.737526,-0.977786
5.9863825,-0.65089345
-5.840337,3.1670187
4.2981415,-1.0869547
-8.615599,4.5351768
6.6589093,10.990235
-7.631428,4.7427263
4.3954268,-1.1608875
-2.9868944,2.0148067
-8.970162,4.78534
4.4673843,-0.7996084
5.5934305,-0.5749927
-5.993598,3.252976
-7.4122376,4.8888993
6.4627037,-0.61274105
5.1993375,-0.9593851
-8.735922,4.4308243
-7.966277,3.934895
-3.4606657,2.5096486
5.80919,-0.6522281
-5.710242,3.0830023
6.462741,-0.5478249
4.377339,-1.0433806
5.889897,-0.36770648
4.4706526,-0.7833789
-3.4308205,2.1981466
6.8767657,-0.62609863
-8.69251,4.5122337
6.9437895,-0.7825889
-8.058766,3.5872736
-7.097531,3.374172
6.855164,-0.5578798
-8.216262,4.409082
-8.355345,4.113456
-7.776449,3.9351406
6.954722,-0.9823726
6.2226286,-0.24505965
4.272602,-1.062317
6.3609385,-0.23418938
-7.409938,3.999585
-9.225085,4.919276
-8.695311,3.970628
-8.209573,4.2042317
-6.8782783,3.8560946
-5.8089867,2.957515
-6.211792,3.2605824
-2.692061,2.1820312
6.5494103,-0.7108272
-9.219123,5.1161714
5.730703,-0.9907163
4.515979,-1.1118519
-7.799687,4.7833934
5.7094502,-0.57514876
-7.9899287,3.7886887
-7.9014235,3.9445229
-8.591642,4.919624
-8.631298,4.9863467
-9.234727,4.524448
5.77142,-0.7305665
5.222024,-0.6093899
5.585674,-0.77078235
5.819835,-0.54082483
-3.1352403,2.1786213
-9.543826,5.0482564
-9.092494,4.183922
5.681174,-0.6724013
-7.5495586,4.0666537
-8.660476,5.198765
-8.470951,4.4987326
5.7260995,-1.0100454
-7.598579,3.961106
-9.881591,4.816802
-6.980506,3.9687798
6.813607,-0.5508904
4.2412224,-1.0355843
5.4810424,-0.76854026
-7.7182274,4.2777696
-5.9320083,3.2694173
-7.4194217,4.1972294
-7.5589347,4.098029
-7.534357,4.048134
-8.193173,3.8549085
-8.261273,4.0970426
6.609675,-0.48498064
6.040994,-0.87603664
4.8184915,-1.1056092
-8.139658,4.5565095
-7.7904363,4.5889573
5.3262486,-0.51148844
-8.571995,5.193857
4.8883905,-0.90308636
-3.617514,2.454744
-8.530456,4.2307653
-8.289542,3.9444017
6.8752155,-0.58403957
-8.754599,4.3645515
-7.559452,4.374835
6.3584094,-0.9828879
-8.202471,4.038211
-8.914421,4.6429
-7.971739,4.6502185
-3.1139696,2.2928224
-6.3878155,3.2719264
-8.660817,4.7490964
-9.281503,4.745084
-6.266156,3.3801754
-3.0449178,2.4528592
-7.9648533,4.0055003
-8.288195,4.5844245
-7.371826,3.3505466
-8.317347,4.538345
-8.98638,3.888378
-9.243741,4.9187284
6.3004127,-0.9107716
-7.178983,4.9155374
-6.564805,3.8179047
-9.498581,5.293295
-6.093823,3.1551623
-8.693239,4.683571
-7.321898,5.0829015
-3.0474706,2.6040742
-8.578446,4.099619
-8.440231,4.0802526
-2.8563893,2.2538176
4.346308,-0.9411313
-7.8669305,4.468287
-8.538197,4.865194
-6.827475,3.4926805
-8.494353,5.2023425
-7.80224,4.128392
-8.138101,4.009398
-7.511073,4.7132115
-7.4167895,4.389171
-3.3295019,2.1297913
6.382286,-0.90774316
-7.300689,3.5291383
6.5604625,-0.93642926
-2.9732525,2.5738719
-6.7224674,4.046448
-9.762483,4.7114086
-8.913851,4.641057
-9.869245,5.1104937
5.2759314,-0.70997435
-3.2006207,2.2467227
6.4190073,-0.9325938
-2.9863245,2.0198896
4.9158525,-0.8445149
-8.656261,5.2221355
-7.710239,5.0125203
-3.1623495,2.2164633
-3.1267993,2.436845
-8.357122,4.8704076
6.366469,-0.880798
5.46298,-1.2997187
-7.5551963,4.2106004
-7.464943,4.8825336
-6.450795,3.4797156
6.1370654,-0.39012912
-7.555301,4.1510777
-7.990623,4.504382
-7.6261244,4.1443834
-6.9024067,4.114205
-3.4002895,2.0732782
